rank,segment_id,country,road_class,SpeedLimit,F85thPercentileSpeed,expected_speed,speed_residual
10455,26746,Thailand,primary,90.0,79.0,86.08423583756739,-7.084235837567391
10456,27130,Thailand,primary,90.0,75.0,82.09775828355106,-7.097758283551059
10457,17197,Thailand,secondary,83.0,63.66666667,70.769484414103,-7.102817744103007
10458,13023,Thailand,trunk,90.0,94.0,101.10578970088024,-7.105789700880237
10459,38115,Thailand,secondary,88.0,76.33333333,83.44996318568957,-7.116629855689567
10460,45512,Thailand,secondary,90.0,70.0,77.11959666387105,-7.11959666387105
10461,34958,Thailand,secondary,90.0,76.5,83.61981681694135,-7.119816816941352
10462,55551,Thailand,primary,90.0,82.0,89.12224364341584,-7.1222436434158425
10463,43402,Thailand,secondary,90.0,72.5,79.623779534161,-7.123779534161002
10464,40038,Thailand,secondary,80.0,59.0,66.12512105518546,-7.12512105518546
10465,39054,Thailand,secondary,80.0,75.0,82.13813141724853,-7.13813141724853
10466,16052,Thailand,secondary,80.0,58.0,65.1385128874953,-7.1385128874952954
10467,34543,Thailand,trunk,90.0,94.0,101.14153483933529,-7.141534839335293
10468,TR/11706,India,trunk,55.0,41.666666666666664,48.80957672116334,-7.142910054496674
10469,54949,Thailand,secondary,90.0,75.75,82.89423815025611,-7.144238150256115
10470,33626,Thailand,primary,90.0,72.0,79.14591901398965,-7.145919013989655
10471,34126,Thailand,trunk,80.0,94.0,101.14650241239173,-7.146502412391726
10472,SE/6301,India,secondary,55.0,47.0,54.146617889853076,-7.146617889853076
10473,35888,Thailand,primary,60.0,69.0,76.15457405096258,-7.15457405096258
10474,37304,Thailand,secondary,90.0,57.0,64.1560551074859,-7.156055107485898
10475,15400,Thailand,trunk,80.0,86.75,93.908944116233,-7.158944116233002
10476,TR/11077,India,trunk,55.0,68.75,75.90948133969778,-7.159481339697777
10477,30868,Thailand,primary,80.0,75.0,82.16790313517451,-7.167903135174512
10478,SE/4483,India,secondary,45.0,49.25,56.41990442080968,-7.169904420809679
10479,587,Thailand,trunk,90.0,94.0,101.17293121910758,-7.172931219107582
10480,315,Thailand,primary,90.0,72.0,79.17900631471244,-7.1790063147124386
10481,PR/3875,India,primary,55.0,35.285714285714285,42.46888356118582,-7.183169275471535
10482,55707,Thailand,primary,80.0,79.0,86.18355352896458,-7.18355352896458
10483,55429,Thailand,secondary,80.0,72.0,79.18504190042793,-7.185041900427933
10484,33748,Thailand,primary,80.0,67.0,74.18511454248201,-7.185114542482012
10485,46513,Thailand,secondary,90.0,64.0,71.1941319278374,-7.194131927837404
10486,41437,Thailand,secondary,90.0,67.0,74.19487156500861,-7.1948715650086115
10487,29496,Thailand,primary,90.0,71.0,78.20268302005705,-7.2026830200570515
10488,55839,Thailand,primary,90.0,79.0,86.20322045734946,-7.20322045734946
10489,31981,Thailand,motorway,60.0,70.0,77.20388521393525,-7.203885213935251
10490,TR/11245,India,trunk,40.0,52.0,59.20390568257416,-7.20390568257416
10491,SE/6383,India,secondary,55.0,44.5,51.70534101601502,-7.205341016015019
10492,39735,Thailand,secondary,90.0,66.0,73.20620754319512,-7.20620754319512
10493,SE/5925,India,secondary,55.0,45.5,52.708979356016634,-7.208979356016634
10494,17481,Thailand,trunk,40.0,83.0,90.21958505137009,-7.219585051370089
10495,52295,Thailand,secondary,80.0,71.5,78.72048805830838,-7.220488058308376
10496,17782,Thailand,primary,89.0,78.23076923,85.45207521243803,-7.221305982438025
10497,28551,Thailand,primary,80.0,67.0,74.22238537581534,-7.222385375815335
10498,15676,Thailand,secondary,80.0,63.0,70.22240903029014,-7.222409030290137
10499,35917,Thailand,secondary,80.0,68.0,75.22516591861933,-7.225165918619325
10500,TR/13121,India,trunk,55.0,71.25,78.47649180634811,-7.226491806348108
10501,SE/6273,India,secondary,55.0,46.0,53.22857156933326,-7.228571569333262
10502,53105,Thailand,secondary,78.0,75.8,83.03018175522203,-7.230181755222034
10503,PR/2120,India,primary,55.0,54.5,61.73116445838212,-7.231164458382118
10504,48820,Thailand,secondary,80.0,73.0,80.23477242238818,-7.2347724223881755
10505,54428,Thailand,secondary,90.0,74.0,81.23626692278141,-7.236266922781411
10506,23549,Thailand,primary,90.0,68.0,75.23893920415445,-7.238939204154448
10507,15966,Thailand,primary,80.0,68.66666666,75.9080161738358,-7.2413495138358
10508,36614,Thailand,secondary,80.0,53.0,60.242139482913224,-7.242139482913224
10509,12953,Thailand,trunk,80.0,85.0,92.25131906050116,-7.25131906050116
10510,34477,Thailand,trunk,85.0,84.5,91.75207126214718,-7.252071262147183
10511,PR/3709,India,primary,55.0,52.5,59.754349534976015,-7.254349534976015
10512,PR/304,India,primary,55.0,55.875,63.13869506246845,-7.26369506246845
10513,PR/2540,India,primary,55.0,35.0,42.26550876626152,-7.265508766261519
10514,55066,Thailand,secondary,80.0,68.0,75.26896975960445,-7.268969759604445
10515,15714,Thailand,secondary,80.0,66.66666666,73.93685706002012,-7.2701904000201125
10516,16434,Thailand,primary,80.0,65.0,72.27334404931945,-7.273344049319448
10517,TR/11109,India,trunk,55.0,67.5,74.77663321306554,-7.276633213065537
10518,50496,Thailand,secondary,85.0,76.5,83.77883829401122,-7.278838294011223
10519,39963,Thailand,secondary,80.0,65.0,72.27953208494577,-7.279532084945771
10520,TR/12948,India,trunk,55.0,68.75,76.04523997423227,-7.295239974232274
10521,17769,Thailand,primary,90.0,67.0,74.29693661196112,-7.296936611961115
10522,PR/980,India,primary,55.0,48.5,55.79816839835846,-7.298168398358463
10523,TR/12568,India,trunk,55.0,70.5,77.79849735749266,-7.298497357492664
10524,PR/811,India,primary,55.0,49.5,56.800638745557514,-7.300638745557514
10525,SE/10448,India,secondary,55.0,45.5,52.803160107870426,-7.303160107870426
10526,SE/9303,India,secondary,55.0,47.0,54.304163289408535,-7.304163289408535
10527,39795,Thailand,secondary,90.0,63.5,70.80503319459,-7.305033194589996
10528,PR/3029,India,primary,30.0,35.333333333333336,42.64265266490189,-7.3093193315685525
10529,PR/1870,India,primary,55.0,45.666666666666664,52.9855549435896,-7.318888276922934
10530,TR/13618,India,trunk,55.0,66.5,73.82089459587144,-7.320894595871437
10531,15269,Thailand,primary,70.0,74.5,81.82156979326543,-7.321569793265425
10532,SE/9955,India,secondary,55.0,48.166666666666664,55.49092750450189,-7.324260837835226
10533,SE/6079,India,secondary,55.0,40.5,47.825769465248925,-7.325769465248925
10534,51334,Thailand,secondary,90.0,70.16666667,77.49448022117309,-7.327813551173094
10535,55671,Thailand,secondary,80.0,64.0,71.32964203433772,-7.3296420343377235
10536,TR/12156,India,trunk,30.0,75.0,82.32999472162504,-7.329994721625042
10537,30109,Thailand,primary,90.0,89.25,96.5803007611618,-7.330300761161794
10538,22025,Thailand,primary,90.0,89.0,96.34125812952004,-7.3412581295200425
10539,16142,Thailand,trunk,80.0,80.5,87.84847586176133,-7.3484758617613295
10540,TR/12711,India,trunk,55.0,43.5,50.849870201267166,-7.349870201267166
10541,TR/12710,India,trunk,55.0,43.5,50.849870201267166,-7.349870201267166
10542,35643,Thailand,secondary,80.0,49.0,56.3634024558274,-7.363402455827398
10543,18260,Thailand,primary,90.0,83.0,90.38132548202073,-7.381325482020728
10544,54703,Thailand,secondary,90.0,64.875,72.25927742681648,-7.384277426816482
10545,55161,Thailand,secondary,40.0,56.5,63.89193238021451,-7.391932380214513
10546,44374,Thailand,secondary,30.0,71.0,78.40560267668238,-7.405602676682378
10547,SE/4937,India,secondary,55.0,46.5,53.90793378567849,-7.4079337856784875
10548,42777,Thailand,secondary,63.0,75.0,82.41287452887093,-7.41287452887093
10549,16324,Thailand,trunk,80.0,84.75,92.16626136780516,-7.416261367805163
10550,26757,Thailand,primary,80.0,71.0,78.41683536788778,-7.416835367887785
10551,52370,Thailand,secondary,70.0,69.33333333,76.75274682902145,-7.419413499021445
10552,SE/4852,India,secondary,55.0,50.5,57.92317162646132,-7.423171626461318
10553,SE/10777,India,secondary,45.0,35.0,42.42656340014644,-7.426563400146442
10554,2130,Thailand,trunk,90.0,89.0,96.4265901674584,-7.4265901674584
10555,12313,Thailand,trunk,90.0,89.0,96.4265901674584,-7.4265901674584
10556,50330,Thailand,secondary,86.0,69.0,76.42698719565699,-7.4269871956569915
10557,16303,Thailand,trunk,80.0,83.91666666,91.35039822722605,-7.433731567226047
10558,27361,Thailand,primary,80.0,68.0,75.4382125623295,-7.438212562329497
10559,52757,Thailand,secondary,90.0,78.0,85.44528443569114,-7.445284435691136
10560,18131,Thailand,primary,90.0,79.5,86.95153565156801,-7.451535651568008
10561,SE/9978,India,secondary,30.0,33.0,40.45525724406179,-7.455257244061791
10562,37302,Thailand,secondary,90.0,73.0,80.46224820801933,-7.462248208019332
10563,PR/3065,India,primary,30.0,36.0,43.46298828414042,-7.4629882841404225
10564,42783,Thailand,secondary,80.0,72.0,79.47134496440327,-7.471344964403272
10565,54083,Thailand,secondary,40.0,51.0,58.471741248897644,-7.471741248897644
10566,TR/11581,India,trunk,80.0,71.33333333333333,78.812779136827,-7.479445803493675
10567,54872,Thailand,secondary,90.0,74.5,81.97951191590997,-7.479511915909967
10568,40470,Thailand,secondary,80.0,63.0,70.47975001809918,-7.479750018099182
10569,36576,Thailand,secondary,40.0,63.0,70.4906046080622,-7.490604608062199
10570,29581,Thailand,primary,80.0,65.0,72.49218334205536,-7.492183342055355
10571,15730,Thailand,primary,80.0,73.16666666,80.65926011607766,-7.492593456077657
10572,PR/661,India,primary,55.0,50.0,57.494079847009225,-7.494079847009225
10573,17602,Thailand,secondary,80.0,44.0,51.49589755071095,-7.49589755071095
10574,51388,Thailand,secondary,83.0,72.66666667,80.16550483367438,-7.498838163674378
10575,28851,Thailand,primary,80.0,72.0,79.50467525136139,-7.504675251361391
10576,37740,Thailand,secondary,80.0,70.0,77.51444906003788,-7.514449060037876
10577,16442,Thailand,primary,50.0,63.0,70.5262313626991,-7.526231362699093
10578,7815,Thailand,trunk,60.0,89.0,96.52952576024936,-7.529525760249356
10579,49106,Thailand,secondary,80.0,58.0,65.53710017878866,-7.537100178788663
10580,SE/7619,India,secondary,55.0,44.5,52.04096678688254,-7.540966786882542
10581,34545,Thailand,trunk,80.0,83.0,90.54192234990653,-7.541922349906528
10582,22644,Thailand,primary,90.0,72.0,79.54753673538205,-7.547536735382053
10583,36738,Thailand,primary,80.0,72.0,79.54753673538205,-7.547536735382053
10584,TR/12300,India,trunk,30.0,69.0,76.55518343229828,-7.5551834322982785
10585,55857,Thailand,secondary,60.0,61.0,68.55650292830013,-7.556502928300134
10586,SE/5341,India,secondary,45.0,39.0,46.558612966954016,-7.558612966954016
10587,15297,Thailand,primary,80.0,76.0,83.56073503095891,-7.560735030958909
10588,SE/6327,India,secondary,55.0,45.25,52.8142995191868,-7.564299519186797
10589,SE/6411,India,secondary,55.0,46.125,53.69320605360544,-7.5682060536054365
10590,33702,Thailand,primary,80.0,71.57142857,79.14168754483529,-7.570258974835298
10591,9155,Thailand,trunk,80.0,82.0,89.57480430894984,-7.574804308949837
10592,43599,Thailand,secondary,50.0,75.0,82.60501222888892,-7.605012228888924
10593,SE/8244,India,secondary,55.0,46.5,54.105443194526295,-7.605443194526295
10594,35281,Thailand,primary,90.0,74.0,81.60659445889063,-7.606594458890626
10595,34539,Thailand,trunk,90.0,94.5,102.11079436836937,-7.610794368369369
10596,PR/3066,India,primary,30.0,36.0,43.61452121184765,-7.614521211847652
10597,36751,Thailand,primary,80.0,86.0,93.61590727701488,-7.615907277014884
10598,TR/11683,India,trunk,55.0,66.0,73.62112742186919,-7.62112742186919
10599,3140,Thailand,trunk,90.0,90.2,97.82304658502099,-7.623046585020987
10600,PR/4139,India,primary,55.0,33.0,40.626423882204605,-7.626423882204605
10601,52205,Thailand,secondary,90.0,75.0,82.62904836207052,-7.62904836207052
10602,275,Thailand,trunk,80.0,80.0,87.6302740080626,-7.6302740080625995
10603,17379,Thailand,secondary,90.0,74.5,82.13351336890979,-7.633513368909789
10604,53578,Thailand,secondary,85.0,73.5,81.136681406257,-7.636681406256997
10605,55343,Thailand,secondary,80.0,65.0,72.63933081310628,-7.639330813106284
10606,16311,Thailand,trunk,80.0,76.0,83.64144942600717,-7.641449426007171
10607,38431,Thailand,secondary,90.0,73.0,80.64256797708327,-7.642567977083274
10608,10350,Thailand,trunk,90.0,93.0,100.64405338410985,-7.644053384109853
10609,PR/3668,India,primary,45.0,35.0,42.653784967315715,-7.6537849673157154
10610,93,Thailand,trunk,80.0,87.0,94.65942381017227,-7.659423810172271
10611,PR/3315,India,primary,55.0,50.875,58.537839927952554,-7.662839927952554
10612,45510,Thailand,secondary,90.0,75.25,82.91324283636445,-7.6632428363644465
10613,15387,Thailand,secondary,80.0,56.0,63.66497379907141,-7.6649737990714115
10614,38970,Thailand,secondary,90.0,72.5,80.16550483367438,-7.665504833674376
10615,16522,Thailand,secondary,80.0,44.0,51.6655408757639,-7.665540875763902
10616,25762,Thailand,primary,40.0,76.0,83.6699041559405,-7.6699041559405
10617,55266,Thailand,secondary,80.0,69.5,77.17079252379806,-7.670792523798056
10618,SE/4908,India,secondary,55.0,46.25,53.93069332983803,-7.680693329838029
10619,35040,Thailand,trunk,80.0,83.66666666,91.35039822722605,-7.683731567226047
10620,SE/9317,India,secondary,45.0,30.5,38.1899414690732,-7.689941469073197
10621,37428,Thailand,secondary,88.0,66.0,73.69220550722362,-7.692205507223619
10622,PR/1364,India,primary,55.0,51.5,59.19265254634927,-7.692652546349272
10623,SE/8223,India,secondary,55.0,40.75,48.44411657584149,-7.694116575841491
10624,44116,Thailand,secondary,80.0,77.5,85.19460169996032,-7.694601699960316
10625,25703,Thailand,primary,80.0,81.0,88.70835099715103,-7.70835099715103
10626,31398,Thailand,primary,90.0,73.0,80.71088679616966,-7.71088679616966
10627,40762,Thailand,secondary,80.0,65.0,72.71251071975072,-7.712510719750725
10628,TR/13301,India,trunk,55.0,69.75,77.46510373369858,-7.715103733698584
10629,15460,Thailand,primary,80.0,66.0,73.71609211150752,-7.716092111507521
10630,26094,Thailand,primary,90.0,74.5,82.216734922856,-7.716734922856006
10631,55054,Thailand,secondary,80.0,74.0,81.71718962630172,-7.7171896263017175
10632,42679,Thailand,secondary,90.0,74.0,81.71718962630172,-7.7171896263017175
10633,11211,Thailand,trunk,90.0,89.5,97.2186916074824,-7.718691607482398
10634,41342,Thailand,secondary,80.0,73.0,80.71871897035697,-7.718718970356974
10635,23817,Thailand,primary,80.0,60.0,67.72245081686026,-7.72245081686026
10636,34866,Thailand,primary,80.0,75.0,82.72312116892172,-7.723121168921722
10637,54833,Thailand,secondary,80.0,62.0,69.72339656254421,-7.72339656254421
10638,2580,Thailand,trunk,90.0,96.0,103.7262201157761,-7.726220115776101
10639,35280,Thailand,primary,80.0,78.0,85.72778375831686,-7.7277837583168605
10640,35274,Thailand,primary,80.0,78.0,85.72778375831686,-7.7277837583168605
10641,50041,Thailand,secondary,90.0,55.0,62.72791602862815,-7.727916028628151
10642,6211,Thailand,trunk,90.0,95.5,103.23107621685092,-7.731076216850923
10643,PR/2545,India,primary,55.0,34.5,42.25046975056242,-7.7504697505624165
10644,TR/12184,India,trunk,45.0,43.0,50.754652388112234,-7.754652388112234
10645,49862,Thailand,secondary,90.0,72.0,79.76125154454714,-7.761251544547136
10646,51751,Thailand,secondary,86.0,76.16666667,83.93032215215358,-7.763655482153581
10647,27168,Thailand,primary,80.0,68.0,75.76425392617786,-7.764253926177858
10648,14159,Thailand,trunk,80.0,80.0,87.7756839981993,-7.775683998199298
10649,48417,Thailand,secondary,50.0,62.0,69.77722635682574,-7.777226356825736
10650,36527,Thailand,secondary,80.0,54.0,61.78936050971473,-7.789360509714733
10651,36123,Thailand,trunk,90.0,94.0,101.79797725795754,-7.797977257957541
10652,45890,Thailand,secondary,80.0,51.0,58.80103780434033,-7.801037804340332
10653,43349,Thailand,secondary,90.0,65.5,73.3047587466487,-7.804758746648702
10654,33749,Thailand,primary,80.0,61.0,68.80694044688083,-7.80694044688083
10655,52725,Thailand,secondary,90.0,68.0,75.80817908999255,-7.808179089992549
10656,35375,Thailand,secondary,90.0,73.0,80.80820475077981,-7.808204750779808
10657,SE/8665,India,secondary,55.0,49.75,57.56719057223534,-7.81719057223534
10658,50412,Thailand,secondary,80.0,63.5,71.31887767922872,-7.81887767922872
10659,52333,Thailand,secondary,80.0,65.0,72.82633583363467,-7.826335833634673
10660,26814,Thailand,primary,80.0,84.0,91.83930651734576,-7.8393065173457614
10661,PR/343,India,primary,40.0,55.833333333333336,63.68657839042066,-7.853245057087321
10662,48990,Thailand,secondary,90.0,52.0,59.85690454099739,-7.856904540997391
10663,PR/1078,India,primary,55.0,45.0,52.860515341378814,-7.8605153413788145
10664,PR/296,India,primary,55.0,45.0,52.860515341378814,-7.8605153413788145
10665,5881,Thailand,trunk,90.0,89.0,96.86079249729153,-7.860792497291527
10666,37747,Thailand,secondary,80.0,70.0,77.86810094957276,-7.868100949572764
10667,16399,Thailand,secondary,80.0,58.5,66.37341717395753,-7.8734171739575345
10668,23238,Thailand,primary,80.0,72.0,79.87406195226677,-7.874061952266771
10669,54571,Thailand,secondary,80.0,53.0,60.877772423222275,-7.877772423222275
10670,16742,Thailand,secondary,80.0,59.0,66.87980590108658,-7.879805901086584
10671,37426,Thailand,secondary,90.0,62.0,69.88112943971859,-7.881129439718592
10672,51885,Thailand,secondary,90.0,70.0,77.89420660758024,-7.894206607580244
10673,PR/2795,India,primary,55.0,34.875,42.7717558964947,-7.896755896494703
10674,PR/2784,India,primary,40.0,51.80769230769231,59.713762804057886,-7.9060704963655795
10675,PR/1871,India,primary,55.0,56.333333333333336,64.23979734397416,-7.906464010640825
10676,40033,Thailand,secondary,90.0,75.0,82.90801814749231,-7.908018147492314
10677,30186,Thailand,primary,90.0,74.0,81.90920963025773,-7.909209630257735
10678,11920,Thailand,trunk,90.0,93.0,100.90933163728873,-7.90933163728873
10679,SE/10365,India,secondary,45.0,35.666666666666664,43.57649733207322,-7.909830665406552
10680,PR/3633,India,primary,30.0,49.0,56.91313715060175,-7.913137150601749
10681,36708,Thailand,primary,88.0,81.2,89.11357434463974,-7.913574344639741
10682,37584,Thailand,secondary,30.0,63.0,70.91639842112636,-7.91639842112636
10683,PR/2793,India,primary,55.0,45.0,52.917427399894656,-7.917427399894656
10684,53338,Thailand,secondary,90.0,56.5,64.41770206586266,-7.917702065862656
10685,37603,Thailand,secondary,90.0,68.0,75.91821714629079,-7.918217146290786
10686,36694,Thailand,trunk,90.0,86.0,93.9188792157657,-7.918879215765699
10687,41197,Thailand,secondary,90.0,72.5,80.4190563733618,-7.919056373361798
10688,51263,Thailand,secondary,90.0,63.0,70.92235511379909,-7.922355113799085
10689,33818,Thailand,primary,80.0,83.0,90.92272217704262,-7.9227221770426155
10690,PR/3020,India,primary,45.0,31.0,38.92283537558955,-7.92283537558955
10691,386,Thailand,primary,90.0,74.0,81.92507554349581,-7.925075543495808
10692,35691,Thailand,trunk,90.0,85.0,92.93232326926463,-7.932323269264629
10693,TR/13257,India,trunk,55.0,48.0,55.93292281572627,-7.932922815726272
10694,43224,Thailand,secondary,90.0,69.0,76.93444148226496,-7.934441482264958
10695,TR/12159,India,trunk,40.0,71.0,78.93852228814609,-7.938522288146089
10696,TR/12738,India,trunk,55.0,70.25,78.1898041706235,-7.939804170623503
10697,52222,Thailand,secondary,90.0,64.0,71.94051762063113,-7.940517620631127
10698,50517,Thailand,secondary,90.0,70.875,78.81677717273169,-7.94177717273169
10699,26072,Thailand,primary,90.0,85.0,92.94921536607215,-7.949215366072153
10700,SE/4850,India,secondary,55.0,41.333333333333336,49.28443238844689,-7.951099055113552
10701,28989,Thailand,primary,80.0,73.0,80.95449971817555,-7.954499718175555
10702,16883,Thailand,primary,80.0,60.0,67.96771142589992,-7.967711425899921
10703,16152,Thailand,trunk,80.0,88.0,95.97012740192025,-7.9701274019202515
10704,3342,Thailand,trunk,80.0,89.0,96.97404564112247,-7.974045641122473
